10, 1
10, 2
10, 1
10, 2
10, 2
10, 3
10, 3
10, 2
10, 2
10, 3
10, 3
10, 3
10, 3
10, 2
10, 2
10, 2
10, 4
10, 1
10, 2
10, 1
10, 2
10, 1
10, 3
10, 3
10, 2
10, 2
10, 3
10, 2
10, 2
10, 2
10, 2
10, 3
10, 2
10, 3
10, 2
10, 2
10, 3
10, 2
10, 2
10, 2
10, 2
10, 2
10, 2
10, 2
10, 3
10, 3
10, 2
10, 2
10, 2
10, 2
10, 2
10, 3
10, 3
10, 1
10, 2
10, 2
10, 3
10, 3
10, 2
10, 2
10, 3
10, 2
10, 3
10, 2
10, 1
10, 2
10, 2
10, 4
10, 2
10, 2
10, 2
10, 2
10, 2
10, 2
10, 4
10, 3
10, 3
10, 2
10, 3
10, 2
10, 3
10, 2
10, 3
10, 3
10, 3
10, 3
10, 2
10, 2
10, 2
10, 1
10, 2
10, 1
10, 3
10, 3
10, 2
10, 1
10, 3
10, 3
10, 2
10, 2
20, 4
20, 4
20, 6
20, 4
20, 4
20, 5
20, 5
20, 4
20, 4
20, 5
20, 5
20, 5
20, 3
20, 3
20, 3
20, 5
20, 4
20, 4
20, 4
20, 4
20, 3
20, 4
20, 4
20, 5
20, 3
20, 4
20, 4
20, 5
20, 4
20, 4
20, 4
20, 4
20, 6
20, 3
20, 4
20, 4
20, 4
20, 4
20, 4
20, 5
20, 3
20, 5
20, 4
20, 5
20, 3
20, 4
20, 4
20, 5
20, 3
20, 4
20, 4
20, 3
20, 5
20, 3
20, 4
20, 2
20, 4
20, 3
20, 5
20, 4
20, 3
20, 5
20, 4
20, 4
20, 5
20, 4
20, 4
20, 3
20, 4
20, 4
20, 5
20, 3
20, 5
20, 4
20, 4
20, 4
20, 4
20, 4
20, 3
20, 4
20, 5
20, 5
20, 4
20, 4
20, 3
20, 5
20, 4
20, 3
20, 4
20, 4
20, 4
20, 4
20, 5
20, 5
20, 3
20, 4
20, 5
20, 4
20, 3
20, 4
30, 161
30, 269
30, 17
30, 144
30, 216
30, 166
30, 179
30, 182
30, 248
30, 175
30, 235
30, 262
30, 149
30, 133
30, 376
30, 236
30, 109
30, 227
30, 137
30, 364
30, 194
30, 165
30, 233
30, 161
30, 393
30, 189
30, 14
30, 145
30, 221
30, 375
30, 178
30, 218
30, 87
30, 167
30, 115
30, 216
30, 95
30, 163
30, 401
30, 262
30, 261
30, 240
30, 155
30, 142
30, 334
30, 136
30, 280
30, 178
30, 142
30, 112
30, 151
30, 194
30, 36
30, 211
30, 258
30, 213
30, 165
30, 315
30, 286
30, 190
30, 236
30, 229
30, 242
30, 18
30, 182
30, 154
30, 169
30, 218
30, 287
30, 398
30, 254
30, 169
30, 145
30, 256
30, 274
30, 262
30, 94
30, 58
30, 205
30, 265
30, 334
30, 67
30, 196
30, 309
30, 217
30, 304
30, 326
30, 313
30, 175
30, 348
30, 132
30, 106
30, 199
30, 197
30, 109
30, 188
30, 164
30, 241
30, 268
30, 284
