10, 5
10, 4
10, 4
10, 5
10, 5
10, 6
10, 5
10, 4
10, 5
10, 5
10, 5
10, 5
10, 6
10, 5
10, 4
10, 4
10, 3
10, 6
10, 5
10, 5
20, 15
20, 16
20, 18
20, 16
20, 14
20, 20
20, 15
20, 15
20, 16
20, 14
20, 16
20, 17
20, 19
20, 13
20, 15
20, 17
20, 8
20, 16
20, 17
20, 19
30, 18
30, 14
30, 17
30, 23
30, 28
30, 21
30, 20
30, 21
30, 26
30, 22
30, 20
30, 25
30, 15
30, 21
30, 19
30, 25
30, 25
30, 19
30, 20
30, 16
40, 32
40, 44
40, 28
40, 49
40, 29
40, 35
40, 40
40, 35
40, 27
40, 36
40, 31
40, 25
40, 31
40, 41
40, 26
40, 33
40, 28
40, 32
40, 29
40, 34
