10, 6
10, 6
10, 6
10, 7
10, 7
10, 5
10, 7
10, 5
10, 6
10, 6
10, 7
10, 8
10, 8
10, 8
10, 6
10, 5
10, 6
10, 7
10, 7
10, 6
20, 20
20, 22
20, 25
20, 20
20, 21
20, 23
20, 24
20, 18
20, 21
20, 22
20, 22
20, 23
20, 20
20, 22
20, 25
20, 27
20, 24
20, 24
20, 20
20, 21
30, 35
30, 35
30, 37
30, 39
30, 31
30, 39
30, 35
30, 36
30, 36
30, 34
30, 36
30, 36
30, 38
30, 37
30, 44
30, 32
30, 40
30, 31
30, 35
30, 29
40, 39
40, 51
40, 40
40, 53
40, 34
40, 48
40, 51
40, 56
40, 45
40, 52
40, 36
40, 48
40, 47
40, 46
40, 52
40, 39
40, 51
40, 42
40, 41
40, 36
