10, 5
10, 3
10, 4
10, 2
10, 3
10, 3
10, 4
10, 4
10, 3
10, 2
10, 4
10, 5
10, 4
10, 3
10, 3
10, 2
10, 3
10, 2
10, 3
10, 3
10, 4
10, 7
10, 4
10, 4
10, 4
10, 4
10, 6
10, 5
10, 3
10, 5
10, 5
10, 4
10, 5
10, 5
10, 3
10, 4
10, 3
10, 3
10, 1
10, 2
10, 3
10, 6
10, 4
10, 3
10, 3
10, 2
10, 3
10, 4
10, 3
10, 2
10, 5
10, 3
10, 3
10, 5
10, 5
10, 4
10, 2
10, 3
10, 2
10, 4
10, 3
10, 3
10, 3
10, 3
10, 4
10, 7
10, 2
10, 4
10, 2
10, 5
10, 4
10, 5
10, 2
10, 5
10, 2
10, 3
10, 3
10, 4
10, 3
10, 3
10, 5
10, 5
10, 5
10, 3
10, 3
10, 4
10, 4
10, 4
10, 2
10, 4
10, 4
10, 4
10, 2
10, 3
10, 4
10, 5
10, 5
10, 2
10, 2
10, 2
20, 25
20, 23
20, 19
20, 28
20, 23
20, 10
20, 17
20, 19
20, 16
20, 15
20, 21
20, 15
20, 15
20, 27
20, 16
20, 28
20, 19
20, 27
20, 31
20, 11
20, 27
20, 18
20, 27
20, 28
20, 13
20, 27
20, 30
20, 15
20, 17
20, 22
20, 16
20, 25
20, 17
20, 24
20, 11
20, 26
20, 18
20, 25
20, 22
20, 22
20, 21
20, 18
20, 26
20, 23
20, 35
20, 28
20, 19
20, 9
20, 16
20, 24
20, 23
20, 20
20, 20
20, 18
20, 12
20, 21
20, 27
20, 22
20, 30
20, 28
20, 22
20, 26
20, 18
20, 19
20, 22
20, 15
20, 19
20, 21
20, 19
20, 24
20, 22
20, 16
20, 27
20, 10
20, 17
20, 30
20, 18
20, 21
20, 28
20, 24
20, 13
20, 16
20, 12
20, 19
20, 28
20, 30
20, 21
20, 18
20, 24
20, 24
20, 22
20, 11
20, 13
20, 31
20, 15
20, 21
20, 22
20, 26
20, 31
20, 17
30, 78
30, 98
30, 109
30, 343
30, 547
30, 206
30, 186
30, 226
30, 108
30, 155
